БиблиотекаКартинок
-1 StdPicutre.Select
-14 StdPicutre.ChooseType
-12 StdPicutre.GrayedAll
-5 StdPicutre.Calendar
-6 StdPicutre.Calculator
-7 StdPicutre.Magnifier
-2 StdPicutre.Clear
-3 StdPicutre.MoveUp
-8 StdPicutre.MoveLeft
-4 StdPicutre.MoveDown
-9 StdPicutre.MoveRight
-13 StdPicutre.Print
-11 StdPicutre.UncheckAll
-10 StdPicutre.CheckAll
c7cdd3c0-3879-436a-b145-5e2615e9b3e1 StdPicutre.FindInList
4eb938cb-7d69-4f3d-ac17-1f20f1212d49 StdPicutre.FindByNumber
e3b38083-0191-4a10-8f5b-51571f2419b4 StdPicutre.FindPrevious
05612131-3e11-49c0-9592-07e6d9318ef7 StdPicutre.FindNext
f04794cb-c198-4172-86c3-649386013c85 StdPicutre.CustomizeList
31b93f03-0ba2-4631-a171-0d3a3d2ecc48 StdPicutre.ListSettings
942e0303-a3ec-4fe8-887c-5aea8516d424 StdPicutre.ReportSettings
8ac19694-383a-457a-b050-0a3ee937f5f3 StdPicutre.DataCompositionNewNestedScheme
ea3383df-7098-42f2-ba46-2fc891f799cb StdPicutre.NewFolder
77180b5e-8faa-4712-a788-e9f8903e3419 StdPicutre.DataCompositionNewGroup
732f9dd3-5baf-47ff-af7b-edfe16dac2a1 StdPicutre.DataCompositionNewChart
6c2759b1-2b63-4fa5-8d13-75786c7e1e89 StdPicutre.DataCompositionNewTable
eb47324b-85f9-4172-9315-bba8015d9970 StdPicutre.NewWindow
fc4f29e0-d168-4fe0-8e64-e982fabf2595 StdPicutre.Refresh
a6cbfd77-fcf0-40f4-a8de-ee0d3e580fe6 StdPicutre.DataProcessor
1cd7b762-ec6a-4e92-ac9a-1832be228ec3 StdPicutre.Stop
73af51dd-6cda-48be-a093-5a7161c60c77 StdPicutre.FilterAndSort
d90a7482-9a1d-4d3d-ae96-6db440214d96 StdPicutre.DataCompositionFilter
d35bd799-1cc3-44d1-8ae3-09755a09d44b StdPicutre.DataCompositionFilterDisabled
0bac63da-5b4e-48af-b593-7c5d29663e83 StdPicutre.FilterByType
b1406535-6cc2-4410-95ea-753556e8460f StdPicutre.FilterByCurrentValue
479470e0-ea0f-4266-8549-e2b1e8c06534 StdPicutre.ClearFilter
785362cb-3756-48ed-87d2-292ded17054a StdPicutre.OpenFile
8ca4ea33-603d-4992-8a41-c7924b5bd40b StdPicutre.UndoPosting
9e808d29-787b-4825-863a-13c6844ce91d StdPicutre.CancelSearch
db817ee1-fd28-4e7f-bb4a-53686b2b153c StdPicutre.Report
ee7c4a5b-2d9b-4087-ae3e-947792085f09 StdPicutre.DataCompositionOutputParameters
1522a72e-11d1-41e3-ba0e-e0780c4ba543 StdPicutre.DataCompositionOutputParametersDisabled
a075c3ef-bc4e-4c96-bdad-2245ec09c28e StdPicutre.DataCompositionDataParameters
c8a269ff-5b6d-4f42-9fa6-369d7b492aa7 StdPicutre.Rename
7562cef7-0e57-4f63-a754-b61128a4f3ae StdPicutre.GoForward
14b24498-e49c-4713-be64-75101d0abfb9 StdPicutre.GoToEnd
85cc7dd0-44fc-41aa-967f-f52f202ee2e6 StdPicutre.GoToBegin
892196a9-c94f-4e50-8224-3c0cea4ea6b8 StdPicutre.GoBack
3b2a508b-f36e-4e0b-9dc0-70b2b56276a9 StdPicutre.GotoURL
6e3687cf-a8d1-446a-833a-bfaf38516353 StdPicutre.SwitchActivity
37e91e77-93ce-4c3b-8d30-a9d8cfd3d3b0 StdPicutre.MoveItem
80d1a756-13a8-4281-86cc-eaaf84da4cf9 StdPicutre.Enum
8f29e0e2-d5e6-41e8-a34d-9a0288156322 StdPicutre.Reread
0abdab67-5c90-4296-8168-239d22024d11 StdPicutre.PrintImmediately
b58ea40e-819b-4d07-bd9f-5fbf42e01f55 StdPicutre.ChartOfCalculationTypes
64400154-ca4c-4a05-8028-83434fda5bef StdPicutre.ChartOfCalculationTypesObject
2bfafd1e-6d07-4609-8010-6c1c605cefd2 StdPicutre.ChartOfCharacteristicTypes
45921467-71f2-4176-97e8-7df1d31d9e87 StdPicutre.ChartOfCharacteristicTypesObject
544fdbe8-5956-4512-bc62-93b4c022d291 StdPicutre.ExchangePlan
743cc773-12e6-4ee6-9c57-5f5800bac427 StdPicutre.ExchangePlanObject
ccb3d8f7-6da2-4c65-aba6-17b2ffbba78c StdPicutre.ChartOfAccounts
6d4277ee-b29b-4790-8c3c-c4f868311c96 StdPicutre.ChartOfAccountsObject
9c96aa25-d656-4b3d-ab3e-81d9718da238 StdPicutre.ShowInList
a064544f-6037-48ca-b19f-8ad63e43af23 StdPicutre.ShowData
1a4342a5-fa06-4556-8a85-e8738fc25821 StdPicutre.GetURL
6ff3ddbd-56e3-4ddf-a5bf-048c1e2dfb2f StdPicutre.User
f16ab927-3ac6-4cdd-bcf1-d8acf005a255 StdPicutre.UserWithoutNecessaryProperties
75a40cc4-c719-4c3f-91ea-fc5787bc34ca StdPicutre.UserWithAuthentication
b68eb29c-2372-46e1-b84e-13843899ccf6 StdPicutre.DataCompositionUserFields
ad8cb448-a6bb-43b4-886a-7d6a8367eef2 StdPicutre.DataCompositionGroupFields
afbaed82-4b8e-4970-8ac6-97a3bff796d3 StdPicutre.DataCompositionGroupFieldsDisabled
18492a87-2fe4-44af-b218-304897fed020 StdPicutre.MarkToDelete
efda7350-6cd7-4416-b188-f5ca9baf66c2 StdPicutre.DataCompositionOrder
c8923bc1-6ea9-456b-829f-3f979dc98420 StdPicutre.DataCompositionOrderDisabled
584b470d-ba34-4b25-9620-8de4066ffeaa StdPicutre.Previous
20ebc47b-f4d9-439c-acd3-fdc624fbac2a StdPicutre.Post
f695666a-bad9-49f6-ab7c-5198d7ea4739 StdPicutre.CustomExpression
683fc04f-e189-49b7-92a9-f835c36f5fb2 StdPicutre.ViewByOwner
83c8f18d-8701-41f3-bef4-53f88adbb868 StdPicutre.ReadChanges
fb7e9fb5-110b-41cb-adc6-753969ae1c81 StdPicutre.ExpandAll
20175a6d-7510-46a8-9077-75a5d0d97802 StdPicutre.AccountingRegister
70f51581-87b6-41cb-a21b-c9dcdcc7fa93 StdPicutre.AccumulationRegister
f3b8f300-5a54-4eea-8136-5798413a479c StdPicutre.CalculationRegister
5b87ad1b-d8cc-43c1-b5c4-dc43613c518c StdPicutre.InformationRegister
4128e6b6-e4ef-48d4-a523-99dc6b613054 StdPicutre.InformationRegisterRecord
1970a480-9b38-405e-9d9e-8209f3fad5f1 StdPicutre.ScheduledJob
6206a729-16e5-4e32-b53c-122de4e30c8d StdPicutre.ScheduledJobs
021c20a0-071b-4a60-8e44-12487adde0c8 StdPicutre.EditInDialog
549a2c45-4fce-493f-94ee-9a3a4f426551 StdPicutre.ListViewMode
da9ac044-0ff7-4bcf-a441-3187bd1d951f StdPicutre.ListViewModeTree
3d4ad3b1-17de-4cf1-a2e4-0c2c83a5b5c2 StdPicutre.ListViewModeHierarchicalList
c757209d-a87f-4410-b1a3-76000178f1f0 StdPicutre.ListViewModeList
0c1f7756-6143-4903-a94c-8f22c85e44de StdPicutre.Attribute
d6eefec0-792a-4720-8933-e2a57f9e312c StdPicutre.Resource
27ee3053-952c-49e5-8261-9215098e0e9c StdPicutre.CollapseAll
79bf535f-2256-4ebb-bb8d-c26f3dd1a3de StdPicutre.PivotChart
b4c7ab2c-bcda-4468-a28f-5fee93838c4e StdPicutre.Properties
6ca1af75-2aa5-48a6-820d-efa0ccb8f4f1 StdPicutre.Today
4781692b-60eb-47e4-acfb-2caf0f49e977 StdPicutre.Char
dcd23a32-5c7c-43f2-9021-80d98128556f StdPicutre.CheckSyntax
f6532868-30b9-44ab-803c-78f0f0b06b02 StdPicutre.CloneObject
448d6f55-d885-496c-870d-d1bd78374745 StdPicutre.CloneListItem
9cf611dc-2370-4357-910d-a2b49c7a1ec6 StdPicutre.Next
4ab0e87f-7d9b-4aa8-ac4b-680a78522da8 StdPicutre.CreateFolder
4d2570b5-205f-413c-b4cc-b2097f61684f StdPicutre.CreateInitialImage
977e831a-0e73-4d60-af51-091a6fa8612e StdPicutre.CreateListItem
fafe4c1f-c265-4220-a0e1-8f82af26b72e StdPicutre.SortList
91022b99-b610-48ad-954e-a297848081ce StdPicutre.SortListAsc
1fa32fdb-a180-418f-a6eb-db7516b7a30b StdPicutre.SortListDesc
a594c8a1-7218-420a-860f-7b493c5e65c4 StdPicutre.Sort
23f940bf-7381-4c2b-85a1-e541ed428042 StdPicutre.SaveValues
b5a0aaba-3a83-4a71-b6f9-24aae1574681 StdPicutre.SaveReportSettings
818ab7d0-4654-4542-bd5e-fd9d1352b5a1 StdPicutre.SaveFile
b7c81c62-d6ad-4eae-9cea-0e203182db67 StdPicutre.Help
069b8324-7c51-4c73-a6a8-c06d4fc383b5 StdPicutre.Catalog
d971ec77-85e4-4e8d-a20a-8b130eedeb29 StdPicutre.CatalogObject
251aaa98-0127-44c3-a163-6f5ab4367ee2 StdPicutre.DataCompositionStandardSettings
9fecbaff-2a05-4da6-9ef1-807e754b928d StdPicutre.BusinessProcessStart
0ce78048-0196-4f80-a781-9829cdb7f43e StdPicutre.GenerateReport
03665ff1-3a05-41d1-96d3-04bda2d8ede3 StdPicutre.SpreadsheetInsertComment
26518e18-e364-475a-8026-e41134658b2a StdPicutre.SpreadsheetInsertPageBreak
702a9e16-0bb6-4efb-af11-10faf1e6ee87 StdPicutre.SpreadsheetShowGroups
46598f81-5f95-4485-9b33-bfe4fd1276d0 StdPicutre.SpreadsheetShowHeaders
bc61d1e7-2d40-4e93-8630-cce840bdcf99 StdPicutre.SpreadsheetShowComments
3646acb9-a91e-4163-bbe1-2006041cd65d StdPicutre.SpreadsheetShowGrid
2846af8d-af84-47e3-82b9-01b01f960426 StdPicutre.SpreadsheetReadOnly
7c75b1df-1fdc-471f-aae6-6b7870318cd4 StdPicutre.SpreadsheetDeleteComment
aa96f4bb-cf28-4dad-bc42-5ed53de95c0c StdPicutre.SpreadsheetDeletePageBreak
08a45a70-c221-4339-b3b1-9f11cb22147d StdPicutre.Delete
60643198-e4b2-4c39-9de1-53cca3fff382 StdPicutre.DeleteDirectly
167a160b-fa48-4337-87ab-7e0fe95c4b5a StdPicutre.DeleteListItem
6cbf8f9a-3d2f-427b-bfce-5e2bc7a8589d StdPicutre.DeleteListItemDirectly
fc6a06a8-1308-4385-b1b2-9d302d2054ed StdPicutre.SearchControl
cb34c423-3d6a-4202-a809-3b3f45fb14ab StdPicutre.LevelUp
01743054-d102-4e7c-bf15-5ed7fd84441b StdPicutre.LevelDown
984b0a3e-daa2-4a9e-b75c-1f230a6e592a StdPicutre.DataCompositionConditionalAppearance
5ff5bf50-1f3c-46b6-b4ef-a4973dd610aa StdPicutre.DataCompositionConditionalAppearanceDisabled
55ef0776-5ee4-4daf-9a9b-70d63643ab8d StdPicutre.SetTime
58174855-39be-462e-8723-cb2d95182146 StdPicutre.SetDateInterval
4bf588d5-b8d8-47fd-8f41-eb9b668981ce StdPicutre.SetListItemDeletionMark
fc34a694-e99b-4d1c-a526-63f5571bdb09 StdPicutre.Form
6b909f65-95a4-4697-8ca0-c8f331227b9a StdPicutre.SettingsStorage
